4522 PCAmixdata 8.0175353
4522 PCA_1hot 7.6317354
5168 ade4 17.4336104
5168 FAMD 14.9647077
5168 PCAmixdata 8.3560466
5168 PCA_1hot 8.5538246
5168 ade4 18.2627698
5168 FAMD 15.6668874
5168 PCAmixdata 8.3598069
5168 PCA_1hot 8.5408908
5168 ade4 18.6897094
5168 FAMD 15.2065194
5168 PCAmixdata 8.3452422
5168 PCA_1hot 9.7158357
5168 ade4 18.5757156
5168 FAMD 16.4370862
5168 PCAmixdata 8.3419434
5168 PCA_1hot 8.6984771
5168 ade4 17.6784487
5168 FAMD 16.1900835
5168 PCAmixdata 8.3662134
5168 PCA_1hot 8.5026098
5168 ade4 20.1569526
5168 FAMD 16.5005657
5168 PCAmixdata 8.3179793
5168 PCA_1hot 8.5307465
5168 ade4 17.6509571
5168 FAMD 15.0767172
5168 PCAmixdata 8.4477576
5168 PCA_1hot 8.5572593
5168 ade4 17.6355149
5168 FAMD 16.1735772
5168 PCAmixdata 8.3405609
5168 PCA_1hot 8.5682256
5168 ade4 19.6641427
5168 FAMD 15.3560625
5168 PCAmixdata 8.389321
5168 PCA_1hot 8.6815024
5168 ade4 20.0261373
5168 FAMD 14.997482
5168 PCAmixdata 8.314024
5168 PCA_1hot 8.9969309
5168 ade4 17.2516015
5168 FAMD 14.9418196
5168 PCAmixdata 8.3177568
5168 PCA_1hot 8.5730297
5168 ade4 17.8956319
5168 FAMD 15.3407593
5168 PCAmixdata 8.3178813
5168 PCA_1hot 8.5342479
5168 ade4 17.1877334
5168 FAMD 16.836902
5168 PCAmixdata 8.3793645
5168 PCA_1hot 8.5403736
5168 ade4 20.1768114
5168 FAMD 15.18027
5168 PCAmixdata 8.4038825
5168 PCA_1hot 8.6551754
5168 ade4 18.8073732
5168 FAMD 15.170413
5168 PCAmixdata 8.3065167
5168 PCA_1hot 8.5689725
5814 ade4 21.0991372
5814 FAMD 17.0190434
5814 PCAmixdata 8.2701678
5814 PCA_1hot 10.0208672
5814 ade4 20.8257469
5814 FAMD 16.9343296
5814 PCAmixdata 9.3671297
5814 PCA_1hot 9.4766788
5814 ade4 19.3796581
5814 FAMD 17.8544314
5814 PCAmixdata 9.1882644
5814 PCA_1hot 9.5034896
5814 ade4 19.2280396
5814 FAMD 17.2589233
5814 PCAmixdata 8.4299021
5814 PCA_1hot 9.6688452
5814 ade4 18.8367382
5814 FAMD 16.6889101
5814 PCAmixdata 9.1605246
5814 PCA_1hot 9.4809251
5814 ade4 18.682976
5814 FAMD 16.6281865
5814 PCAmixdata 9.0774135
5814 PCA_1hot 9.5270462
5814 ade4 17.8652112
5814 FAMD 16.695585
5814 PCAmixdata 9.0610427
5814 PCA_1hot 9.6688627
5814 ade4 20.1269209
5814 FAMD 16.5921203
5814 PCAmixdata 9.1081866
5814 PCA_1hot 9.5081652
5814 ade4 18.8249793
5814 FAMD 16.5765084
5814 PCAmixdata 8.2591401
5814 PCA_1hot 9.5134003
5814 ade4 19.2834775
5814 FAMD 17.3709568
5814 PCAmixdata 9.0312403
5814 PCA_1hot 9.6297841
5814 ade4 18.0523269
5814 FAMD 16.9172218
5814 PCAmixdata 8.3069649
5814 PCA_1hot 9.5586637
5814 ade4 18.6911331
5814 FAMD 16.836117
5814 PCAmixdata 9.1081184
5814 PCA_1hot 9.4770807
5814 ade4 20.1402819
5814 FAMD 17.2655317
5814 PCAmixdata 8.9489663
5814 PCA_1hot 9.6053482
5814 ade4 18.6879643
5814 FAMD 16.8934553
5814 PCAmixdata 9.8457393
5814 PCA_1hot 9.4916607
5814 ade4 17.5621009
5814 FAMD 17.3341573
5814 PCAmixdata 9.2331336
5814 PCA_1hot 9.5161101
646 ade4 6.3548151
646 FAMD 2.357983
646 PCAmixdata 1.006933
646 PCA_1hot 1.2066428
646 ade4 6.4684409
646 FAMD 2.3879506
646 PCAmixdata 0.9833529
646 PCA_1hot 1.2045882
646 ade4 6.4185919
646 FAMD 2.3649991
646 PCAmixdata 1.0281063
646 PCA_1hot 1.2113585
646 ade4 6.2545836
646 FAMD 2.3624075
646 PCAmixdata 1.0317379
646 PCA_1hot 1.1974764
646 ade4 6.4651584
646 FAMD 2.4248679
646 PCAmixdata 0.9958399
646 PCA_1hot 1.1971066
646 ade4 7.5935186
646 FAMD 2.3932099
646 PCAmixdata 1.7731356
646 PCA_1hot 1.1893137
646 ade4 6.1635006
646 FAMD 2.3873497
646 PCAmixdata 0.9859155
646 PCA_1hot 1.2235955
646 ade4 6.2244238
646 FAMD 2.435255
646 PCAmixdata 0.9907279
646 PCA_1hot 1.2218028
646 ade4 6.1923062
646 FAMD 2.432245
646 PCAmixdata 1.0164901
646 PCA_1hot 1.2085359
646 ade4 6.0381337
646 FAMD 2.4284296
646 PCAmixdata 1.0279824
646 PCA_1hot 1.251932
646 ade4 6.2351679
646 FAMD 2.4493652
646 PCAmixdata 0.9820941
646 PCA_1hot 1.1994725
646 ade4 6.2066535
646 FAMD 2.3938715
646 PCAmixdata 0.9789129
646 PCA_1hot 1.2361497
646 ade4 6.3127566
646 FAMD 2.3920056
646 PCAmixdata 0.9954252
646 PCA_1hot 1.2102022
646 ade4 6.198942
646 FAMD 2.404962
646 PCAmixdata 1.0118078
646 PCA_1hot 1.2078464
646 ade4 6.2778609
646 FAMD 2.3787534
646 PCAmixdata 1.0251481
646 PCA_1hot 1.1927932
1292 ade4 7.7891128
1292 FAMD 4.1153162
1292 PCAmixdata 2.0120493
1292 PCA_1hot 2.7282281
1292 ade4 7.7462364
1292 FAMD 4.1663003
1292 PCAmixdata 1.9830308
1292 PCA_1hot 2.7578919
1292 ade4 8.5751533
1292 FAMD 4.0900335
1292 PCAmixdata 1.9925368
1292 PCA_1hot 2.7489356
1292 ade4 7.828688
1292 FAMD 4.1055073
1292 PCAmixdata 1.9671117
1292 PCA_1hot 2.7889911
1292 ade4 7.870324
1292 FAMD 4.8731372
1292 PCAmixdata 1.9640509
1292 PCA_1hot 2.7493907
1292 ade4 7.7610284
1292 FAMD 4.1112554
1292 PCAmixdata 1.9709466
1292 PCA_1hot 2.8063315
1292 ade4 7.8289532
1292 FAMD 4.1164282
1292 PCAmixdata 1.9929307
1292 PCA_1hot 2.7594976
1292 ade4 7.8514807
1292 FAMD 4.1107966
1292 PCAmixdata 1.9730823
1292 PCA_1hot 2.7166484
1292 ade4 7.8831525
1292 FAMD 4.8404533
1292 PCAmixdata 1.9768225
1292 PCA_1hot 2.7302054
1292 ade4 7.9054635
1292 FAMD 4.3660515
1292 PCAmixdata 1.9639019
1292 PCA_1hot 2.7288954
1292 ade4 7.9216408
1292 FAMD 4.1973424
1292 PCAmixdata 2.6170618
1292 PCA_1hot 2.7526325
1292 ade4 8.5695361
1292 FAMD 4.148473
1292 PCAmixdata 1.9684648
1292 PCA_1hot 2.7544913
1292 ade4 7.6491059
1292 FAMD 4.1996982
1292 PCAmixdata 1.9772445
1292 PCA_1hot 2.7436092
1292 ade4 7.6050203
1292 FAMD 4.780844
1292 PCAmixdata 1.9863742
1292 PCA_1hot 2.7311562
1292 ade4 8.3501967
1292 FAMD 4.0695647
1292 PCAmixdata 2.6863193
1292 PCA_1hot 2.7290491
1938 ade4 10.9266802
1938 FAMD 5.8467187
1938 PCAmixdata 2.8493959
1938 PCA_1hot 3.6562042
1938 ade4 10.1519077
1938 FAMD 6.5847798
1938 PCAmixdata 2.8416325
1938 PCA_1hot 3.7303642
1938 ade4 9.0265438
1938 FAMD 5.9027161
1938 PCAmixdata 2.8586377
1938 PCA_1hot 3.6798191
1938 ade4 9.5565924
1938 FAMD 7.2382204
1938 PCAmixdata 3.5216405
1938 PCA_1hot 3.6516087
1938 ade4 9.6077028
1938 FAMD 5.863202
1938 PCAmixdata 3.6138625
1938 PCA_1hot 3.6838657
1938 ade4 9.5018244
1938 FAMD 6.4033373
1938 PCAmixdata 2.8478391
1938 PCA_1hot 3.667207
1938 ade4 9.4580247
1938 FAMD 5.8975507
1938 PCAmixdata 2.8491221
1938 PCA_1hot 3.6708346
1938 ade4 10.3513356
1938 FAMD 7.0823892
1938 PCAmixdata 2.845653
1938 PCA_1hot 3.8620883
1938 ade4 9.8786369
1938 FAMD 5.9064231
1938 PCAmixdata 3.5021446
1938 PCA_1hot 3.6817918
1938 ade4 10.0096079
1938 FAMD 6.4774294
1938 PCAmixdata 2.8541111
1938 PCA_1hot 3.6681875
1938 ade4 10.5391045
1938 FAMD 5.8169764
1938 PCAmixdata 3.5054997
1938 PCA_1hot 3.6648159
1938 ade4 9.6425189
1938 FAMD 7.0754724
1938 PCAmixdata 2.8408221
1938 PCA_1hot 3.6527982
1938 ade4 10.2481422
1938 FAMD 5.8396254
1938 PCAmixdata 2.8445882
1938 PCA_1hot 3.6580206
1938 ade4 10.2023926
1938 FAMD 6.505888
1938 PCAmixdata 2.857589
1938 PCA_1hot 3.6908451
1938 ade4 10.2031075
1938 FAMD 7.04764
1938 PCAmixdata 3.5641328
1938 PCA_1hot 3.6753854
2584 ade4 11.703965
2584 FAMD 7.5266602
2584 PCAmixdata 3.8138511
2584 PCA_1hot 4.7093574
2584 ade4 10.9615256
2584 FAMD 8.2114087
2584 PCAmixdata 3.8018418
2584 PCA_1hot 4.6827133
2584 ade4 10.3763504
2584 FAMD 7.4592965
2584 PCAmixdata 4.4951004
2584 PCA_1hot 4.7903785
2584 ade4 11.0668664
2584 FAMD 8.1208922
2584 PCAmixdata 3.815102
2584 PCA_1hot 4.6739165
2584 ade4 10.4035049
2584 FAMD 8.1724932
2584 PCAmixdata 3.8032326
2584 PCA_1hot 4.675156
2584 ade4 11.0604576
2584 FAMD 7.5057376
2584 PCAmixdata 3.7961186
2584 PCA_1hot 4.6755509
2584 ade4 10.3871165
2584 FAMD 8.3023514
2584 PCAmixdata 4.4967709
2584 PCA_1hot 4.7188304
2584 ade4 12.9634236
2584 FAMD 7.5196117
2584 PCAmixdata 3.7999777
2584 PCA_1hot 4.7229236
2584 ade4 11.1679704
2584 FAMD 8.300912
2584 PCAmixdata 4.4954914
2584 PCA_1hot 4.6800376
2584 ade4 11.3586971
2584 FAMD 7.4948206
2584 PCAmixdata 3.8356467
2584 PCA_1hot 4.6724679
2584 ade4 12.1336433
2584 FAMD 8.125456
2584 PCAmixdata 3.7881905
2584 PCA_1hot 4.7487127
2584 ade4 12.1598524
2584 FAMD 7.530973
2584 PCAmixdata 3.7969294
2584 PCA_1hot 4.7621713
2584 ade4 11.984413
2584 FAMD 8.1374374
2584 PCAmixdata 3.816538
2584 PCA_1hot 4.6932256
2584 ade4 12.4634413
2584 FAMD 7.554066
2584 PCAmixdata 4.5083087
2584 PCA_1hot 4.7233583
2584 ade4 11.0223772
2584 FAMD 8.402882
2584 PCAmixdata 3.7945485
2584 PCA_1hot 4.7111732
3230 ade4 13.1178884
3230 FAMD 10.0821174
3230 PCAmixdata 4.7976113
3230 PCA_1hot 5.7787574
3230 ade4 12.7542233
3230 FAMD 10.195473
3230 PCAmixdata 5.3701583
3230 PCA_1hot 5.6594005
3230 ade4 12.0564687
3230 FAMD 10.0095265
3230 PCAmixdata 5.6089024
3230 PCA_1hot 5.743748
3230 ade4 11.7741559
3230 FAMD 9.9248743
3230 PCAmixdata 5.4681845
3230 PCA_1hot 5.717091
3230 ade4 12.7454319
3230 FAMD 9.9798021
3230 PCAmixdata 4.7777764
3230 PCA_1hot 5.6793295
3230 ade4 13.5270265
3230 FAMD 9.9012048
3230 PCAmixdata 5.4781865
3230 PCA_1hot 5.8837608
3230 ade4 12.8744444
3230 FAMD 10.6109811
3230 PCAmixdata 4.7692394
3230 PCA_1hot 5.6700633
3230 ade4 12.1002271
3230 FAMD 9.8965185
3230 PCAmixdata 4.6941954
3230 PCA_1hot 5.6973014
3230 ade4 12.3840881
3230 FAMD 9.8993641
3230 PCAmixdata 5.3628421
3230 PCA_1hot 5.7054629
3230 ade4 13.3587563
3230 FAMD 9.8828745
3230 PCAmixdata 4.666477
3230 PCA_1hot 5.9970446
3230 ade4 12.4082663
3230 FAMD 9.8980159
3230 PCAmixdata 5.3786027
3230 PCA_1hot 5.7358479
3230 ade4 12.4586496
3230 FAMD 9.9903499
3230 PCAmixdata 4.6495941
3230 PCA_1hot 5.669989
3230 ade4 14.3190083
3230 FAMD 9.9496262
3230 PCAmixdata 4.6601711
3230 PCA_1hot 5.8768952
3230 ade4 12.3316317
3230 FAMD 9.9962324
3230 PCAmixdata 5.3723398
3230 PCA_1hot 5.6880867
3230 ade4 12.5090683
3230 FAMD 9.9589701
3230 PCAmixdata 5.3905273
3230 PCA_1hot 5.6728011
3876 ade4 13.3537984
3876 FAMD 11.9404481
3876 PCAmixdata 5.7176061
3876 PCA_1hot 6.6567098
3876 ade4 15.5959333
3876 FAMD 11.7954196
3876 PCAmixdata 6.4429151
3876 PCA_1hot 6.8983739
3876 ade4 14.7535076
3876 FAMD 12.1724309
3876 PCAmixdata 5.6677529
3876 PCA_1hot 6.785367
3876 ade4 13.8919618
3876 FAMD 12.1871562
3876 PCAmixdata 6.4393062
3876 PCA_1hot 6.6443142
3876 ade4 13.7993196
3876 FAMD 11.3481644
3876 PCAmixdata 5.9745148
3876 PCA_1hot 6.6709312
3876 ade4 14.2034575
3876 FAMD 11.6016258
3876 PCAmixdata 6.5003685
3876 PCA_1hot 6.6865679
3876 ade4 13.8876901
3876 FAMD 11.9685465
3876 PCAmixdata 5.9232329
3876 PCA_1hot 6.6589779
3876 ade4 16.1402266
3876 FAMD 11.7963427
3876 PCAmixdata 6.7799557
3876 PCA_1hot 6.6351126
3876 ade4 13.975981
3876 FAMD 11.7751012
3876 PCAmixdata 5.8505996
3876 PCA_1hot 6.780916
3876 ade4 14.2329086
3876 FAMD 11.6084037
3876 PCAmixdata 6.4644182
3876 PCA_1hot 6.7148387
3876 ade4 14.7660333
3876 FAMD 11.5216974
3876 PCAmixdata 6.9250365
3876 PCA_1hot 6.6824093
3876 ade4 14.8778053
3876 FAMD 11.8421104
3876 PCAmixdata 6.0693646
3876 PCA_1hot 6.6726295
3876 ade4 14.8539332
3876 FAMD 12.3809939
3876 PCAmixdata 6.5182909
3876 PCA_1hot 6.6631488
3876 ade4 15.2567367
3876 FAMD 11.7776222
3876 PCAmixdata 5.7602221
3876 PCA_1hot 6.7526918
3876 ade4 13.2082731
3876 FAMD 11.6746055
3876 PCAmixdata 6.5481275
3876 PCA_1hot 6.6437766
4522 ade4 20.2482178
4522 FAMD 13.1786417
4522 PCAmixdata 7.2442853
4522 PCA_1hot 8.0666779
4522 ade4 16.6473666
4522 FAMD 13.6416407
4522 PCAmixdata 7.3370511
4522 PCA_1hot 8.6233892
4522 ade4 15.9094422
4522 FAMD 13.5819027
4522 PCAmixdata 7.238916
4522 PCA_1hot 7.7947172
4522 ade4 15.8678142
4522 FAMD 13.8330442
4522 PCAmixdata 7.943442
4522 PCA_1hot 7.8323571
4522 ade4 16.0634218
4522 FAMD 13.1715449
4522 PCAmixdata 8.2260971
4522 PCA_1hot 7.7831668
4522 ade4 15.3218172
4522 FAMD 13.1016484
4522 PCAmixdata 8.2904476
4522 PCA_1hot 7.8373302
4522 ade4 17.7479349
4522 FAMD 13.844172
4522 PCAmixdata 8.2343675
4522 PCA_1hot 7.7838168
4522 ade4 19.2484697
4522 FAMD 13.1198819
4522 PCAmixdata 7.9027202
4522 PCA_1hot 7.8064824
