21 7 2.23145095 2.0662546 1.4956485 1.26128455
21 14 2.465604 2.2273684 1.5372292 1.2780147
21 21 2.76823795000001 2.45473555 1.7311864 1.49665
42 7 8.01281075 7.28512245000001 4.19566405 4.1900967
42 14 8.7622844 8.00812365 4.6927443 4.6595266
42 21 8.80765145 7.6224478 4.50861845 4.6765823
63 7 17.6060173 16.4570289 8.7613899 9.37294175
63 14 18.14711465 16.90877705 8.99948535 9.68094095
63 21 18.78472845 17.2335336 9.1189773 9.76242085
